id,yield
15289,4231.804745424998
15290,5860.702381094058
15291,7352.7891313386435
15292,4798.516111998031
15293,3786.5944895417015
15294,4863.546334680954
15295,7268.701899417309
15296,6353.800596820728
15297,8968.961868086693
15298,4180.283164625373
15299,5615.511208409922
15300,5712.49521795714
15301,5382.494710556233
15302,5378.087810812202
15303,4909.298227817829
15304,4827.497994460916
15305,4753.951141858127
15306,6258.549242766078
15307,4919.376048989119
15308,5639.203093487716
15309,6115.121468748381
15310,7728.887434140188
15311,5069.685684907243
15312,5108.3998388377895
15313,6266.277816586405
15314,4967.495195951733
15315,4463.236555906235
15316,8206.636543115601
15317,5496.725398625914
15318,8056.124239939898
15319,8449.441053487297
15320,6995.688777107559
15321,6442.471130662629
15322,3119.482964852354
15323,5697.8840449390445
15324,3106.687414529718
15325,7338.013490732262
15326,6051.8905103255665
15327,4208.438742306558
15328,8004.849171800918
15329,7895.391636899535
15330,5122.6628060598705
15331,5639.7094150270295
15332,6760.874884286036
15333,6233.958963423733
15334,5415.70508001616
15335,8261.930962633607
15336,4202.315085160031
15337,7643.2784493797
15338,6258.388156890384
15339,5283.810886188216
15340,6539.338411350271
15341,5509.283623925932
15342,5183.221043279219
15343,6615.833107511469
15344,5860.402383793427
15345,4401.387504808333
15346,5919.058281726584
15347,6121.438341995636
15348,4909.748951995884
15349,6310.946486017964
15350,4544.450977747231
15351,5886.457164793176
15352,5684.786358149179
15353,6884.7412106959955
15354,4328.073777622766
15355,4417.4335697998085
15356,5777.399733507003
15357,5936.593783127755
15358,6946.490549398806
15359,4860.273453356067
15360,4313.254904711899
15361,5492.412954058518
15362,5898.482375238109
15363,6584.724696883409
15364,4959.510877027542
15365,4367.71337984106
15366,4738.984561995779
15367,7860.803510410577
15368,4847.064816143622
15369,5746.58571923252
15370,6342.511393688383
15371,3497.7979088623147
15372,4808.352061665372
15373,5989.698924649646
15374,5485.226908720225
15375,5347.118696265653
15376,5715.766830781149
15377,5471.645184287782
15378,4639.170674196743
15379,5840.665335403951
15380,7425.641660909209
15381,6075.946639050122
15382,5842.211945524933
15383,7328.512973746577
15384,5104.781325460616
15385,4219.471728729385
15386,4300.450652650028
15387,4221.099676639879
15388,6709.9948072548395
15389,5955.157699431476
