id,yield
15289,4284.541790200005
15290,6327.730415200002
15291,7038.861114100003
15292,4592.798167599997
15293,4329.220913499998
15294,5077.812698200001
15295,7373.663669599999
15296,6431.623453999999
15297,7983.087845899997
15298,4321.127304500005
15299,5855.849202800006
15300,5694.394142799999
15301,5569.763385400002
15302,5769.383211600001
15303,4969.0745018000025
15304,4709.8264910000025
15305,4692.305561099999
15306,6549.179249699996
15307,4999.347128199998
15308,5916.442853100002
15309,6194.7505809
15310,6799.8363899999995
15311,5191.430443999994
15312,5342.226024899997
15313,6583.103708399996
15314,5409.147201799999
15315,4478.7631285
15316,7891.4900597000005
15317,5765.915923800002
15318,7705.805937600001
15319,8042.909443799999
15320,7178.184719499999
15321,6817.209995000005
15322,2720.107876099999
15323,5981.812576400004
15324,2814.1682432000002
15325,6592.7844316
15326,6429.5924441000025
15327,4165.038744699999
15328,7680.576867200006
15329,7393.171426900001
15330,5308.272739100001
15331,5653.593449800004
15332,6737.6532762000015
15333,6230.4634941
15334,5547.6685073
15335,7879.4078412999925
15336,4287.331968100002
15337,7297.533299099999
15338,6846.941240800001
15339,5526.909670099998
15340,6820.5165223
15341,5547.704558
15342,5182.965683600001
15343,6781.376076200001
15344,6297.039221899997
15345,4303.850059700001
15346,6256.9025017999975
15347,6378.459516900002
15348,5339.475402599998
15349,6509.604329899998
15350,4596.083090399997
15351,6081.095969499999
15352,5863.523975399995
15353,7182.2858646999985
15354,4414.343688700002
15355,4361.827567000001
15356,6271.472075200002
15357,6514.7115356
15358,7168.5601639
15359,4955.572359100002
15360,4238.141412700001
15361,5638.549924800002
15362,6380.093417599998
15363,6545.9619520999995
15364,4794.257990700003
15365,4361.122159799998
15366,4621.524303299998
15367,7464.716819099998
15368,4964.597550699996
15369,5774.7704604
15370,6634.875509499996
15371,2922.9300243
15372,4784.874251600003
15373,6351.993238600001
15374,5568.571338799999
15375,5472.860296300004
15376,5611.786910999999
15377,5550.4720154999995
15378,4597.582735900001
15379,6195.795088500004
15380,7354.113519599999
15381,6325.633183699995
15382,5511.811608099998
15383,7152.905208499997
15384,5496.8609192999975
15385,3925.5112793999992
15386,3719.9317518000003
15387,4495.570974100003
15388,6770.0477380999955
15389,6222.334210499997
15390,7872.273819599996
15391,6657.8477889000005
15392,7043.714842300001
15393,6129.6508099
15394,6442.492904100001
15395,5542.509776699997
15396,6777.5896287
15397,6793.688506399997
15398,6330.864751699999
15399,5921.1658126
15400,4918.457914999998
15401,6500.6345533999975
15402,6611.685916299998
15403,6578.5020111
15404,7113.726862699998
15405,7275.6239893
15406,8128.508190599997
15407,5799.2400873000015
15408,7617.643891599999
15409,5623.417128400001
15410,5922.000172499996
15411,8371.004139399998
15412,6427.874953000002
15413,6843.608802300004
15414,5788.071917100003
15415,6033.412252500005
15416,6936.3170337
15417,5795.9419066
15418,7422.308603899998
15419,4518.2870256
15420,3964.258989700002
15421,6368.024613699996
15422,3698.717118799999
15423,6251.352782199999
15424,6637.078099899995
15425,7051.615950599996
15426,3726.8902389999985
15427,7647.6965139799995
15428,6207.637138400003
15429,7373.670599299998
15430,7017.554723799996
15431,5782.6998003
15432,5488.1933377999985
15433,4658.114601000001
15434,8405.327668699998
15435,4020.7494714000045
15436,4669.080750200002
15437,4900.2764346
15438,5253.929872399998
15439,6347.075253899996
15440,5655.547758299997
15441,6771.0983239000025
15442,5295.347442600002
15443,4743.981246300002
15444,5755.0805162
15445,3460.658066000002
15446,6636.445696099997
15447,6621.355381999998
15448,7870.416815699999
15449,8338.156289399994
15450,6933.835705
15451,5446.536293
15452,4389.632977300003
15453,7566.5928932
15454,5909.8919581000055
15455,8446.327444300003
15456,6455.738855999999
15457,5940.967743
15458,5446.930974899998
15459,6545.306956699999
15460,5731.498036700004
15461,4871.240064000001
15462,5560.409660800005
15463,6531.3859809999985
15464,6419.091169200002
15465,6772.255548399999
15466,7176.334648099999
15467,7210.408119199996
15468,3452.019337300002
15469,2475.9584486999993
15470,7361.004532399996
15471,7155.7029084999995
15472,7218.111849599995
15473,5425.972042899999
15474,6787.453854099998
15475,5075.4689699
15476,5272.3391453999975
15477,5623.331316299999
15478,4985.994670600001
15479,7386.611256300001
15480,7318.0830578000005
15481,6436.519311099999
15482,6474.350276799998
15483,6752.167460399999
15484,6596.521195200003
15485,7486.097066999998
15486,6318.077222599998
15487,7668.856018499999
15488,6689.314801599997
15489,5405.4481541999985
15490,6647.763210299998
15491,6689.348787300002
15492,5996.3153769
15493,7313.6171649000025
15494,6426.549440800001
15495,7171.003581199998
15496,6691.655838799999
15497,4691.3152721999995
15498,6851.973055999997
15499,6485.6760126
15500,7482.542392799998
15501,5561.904600300002
15502,7312.407153300009
15503,7404.6510714
15504,6252.052228699995
15505,6431.7347583
15506,4277.1359952
15507,4589.315342500003
15508,6167.8962101000025
15509,5435.057357499999
15510,5141.363315700001
15511,6449.6731913
15512,5531.459310700003
15513,6953.939264599996
15514,7633.560327899996
15515,6439.5061430999995
15516,5083.474135600003
15517,8377.703138700002
15518,7054.3651211000015
15519,7067.076989399997
15520,5484.011005199998
15521,6410.828429399999
15522,6469.853386899998
15523,6648.788023899996
15524,7144.634022500001
15525,5206.1747497
15526,5741.735901
15527,4227.592078999999
15528,4050.965290800001
15529,7425.620322099998
15530,6867.810613899997
15531,6641.470905699996
15532,7203.362411999997
15533,4733.320126499998
15534,8000.200139600002
15535,3730.6877127999996
15536,6922.357673699998
15537,5595.467256100001
15538,6399.7726917000045
15539,7158.037131499999
15540,6302.271878500001
15541,6729.816577500002
15542,7390.8889005000065
15543,7102.546121800001
15544,4716.842482899996
15545,5004.8675465
15546,7713.317426399998
15547,5531.8065799999995
15548,6175.4125503999985
15549,6839.200396099997
15550,6713.078000700002
15551,7120.9564273
15552,6489.479200599998
15553,4418.102469400001
15554,5626.701416800002
15555,5744.915645800002
15556,6655.210651499998
15557,6981.622246899996
15558,3717.0386418000003
15559,5609.312711000001
15560,6625.131756499999
15561,5708.892222900003
15562,7635.4696645999975
15563,6637.931937400005
