id,yield
15289,4244.759357178436
15290,6136.21267513308
15291,7194.2277718511405
15292,4660.145077256105
15293,3898.3696386952925
15294,5162.0658719407575
15295,7211.976797142537
15296,6537.039217728718
15297,8113.213936107493
15298,4174.399555310042
15299,5811.175383526881
15300,5732.151190516954
15301,5522.919354023468
15302,5803.151979604081
15303,5004.376435032871
15304,4722.372115383714
15305,4648.841806125736
15306,6512.182543985652
15307,5004.842108025741
15308,5993.00408979726
15309,6330.737434691329
15310,7272.465376690919
15311,5114.849860073578
15312,5322.814285650642
15313,6560.343299879314
15314,4965.779352322335
15315,4412.701511031579
15316,8014.495477323262
15317,5682.3852260824515
15318,7699.540106189814
15319,8203.433224967655
15320,7030.618778584892
15321,6758.936205401226
15322,2738.2348350149023
15323,5923.233999768941
15324,2719.917732509152
15325,6600.882522434898
15326,6445.29783150452
15327,4172.697170992565
15328,7693.72640445098
15329,7474.546691420225
15330,5221.870238357227
15331,5777.155575104573
15332,6917.242079392257
15333,6359.950702058539
15334,5547.984241446113
15335,8100.1184286815405
15336,4266.981726168925
15337,7521.251617395355
15338,6463.624474838027
15339,5657.382240647241
15340,6827.57762136484
15341,5657.377242396871
15342,5208.029348204333
15343,6823.443674571095
15344,6258.256066642655
15345,4346.135147074515
15346,6296.321354636836
15347,6325.98250448303
15348,5203.648497720464
15349,6541.845904435351
15350,4566.780815073282
15351,6198.13817890338
15352,5837.168424807804
15353,6957.48418345386
15354,4397.496320238299
15355,4384.877078587155
15356,6063.9155578359405
15357,6488.128601667366
15358,7067.18795379961
15359,4934.9930561923875
15360,4244.038510819719
15361,5631.424989904275
15362,6180.390862335218
15363,6685.043432060282
15364,4933.51920878537
15365,4399.14385144411
15366,4718.0787377693105
15367,7517.392063527639
15368,4919.441060874181
15369,5786.565080286946
15370,6504.149951648816
15371,3062.302763385784
15372,4724.243607950157
15373,6306.3951748249065
15374,5644.3255634331135
15375,5518.034395501419
15376,5895.75514797475
15377,5649.605014906692
15378,4594.265053423527
15379,6178.516532062885
15380,7298.732289327721
15381,6268.771695441857
15382,5606.414516551109
15383,7381.988860333222
15384,5424.266516973582
15385,3842.193600880637
15386,3797.921139254111
15387,3995.2193485452917
15388,6792.08649912192
15389,6264.452610502963
15390,8135.217375703518
15391,6529.575059571154
15392,7217.131457789248
15393,5902.730180203281
15394,6089.253546696216
15395,5643.246607895182
15396,6952.291611417468
15397,6739.170400944942
15398,5992.767599428285
15399,5747.387721823924
15400,4833.602606875922
15401,6141.282925394073
15402,6374.03658369496
15403,6318.913750795332
15404,7178.413095182168
15405,7318.7480802793325
15406,8126.921247535383
15407,5852.85182360434
15408,7569.850336984564
15409,5764.272539547229
15410,5906.3249436711585
15411,8243.032398090345
15412,6525.732675816784
15413,6844.523032533649
15414,5772.6698529492805
15415,6052.348160032069
15416,6971.819084277555
15417,5872.895181059028
15418,7472.63810001061
15419,4409.624827828997
15420,3922.453379924993
15421,6349.936900088191
15422,3738.8297258211423
15423,6457.660062158203
15424,6424.101405534143
15425,7010.169366698958
15426,3724.3009072001214
15427,7611.763392212406
15428,6406.554841062648
15429,7339.613260446881
15430,6906.9012348020315
15431,5613.180906132967
15432,5360.090362447989
15433,4732.692946705347
15434,8277.136749350166
15435,4006.2330436681714
15436,4718.048957864427
15437,4928.382462554948
15438,5451.303479677361
15439,6706.377384967145
15440,5604.369083110227
15441,6741.315103772438
15442,5373.163759498264
15443,4650.860049852813
15444,5722.039453166501
15445,3504.638809970411
15446,6764.194248429365
15447,6542.677274943258
15448,7836.644578619255
15449,8213.08091123617
15450,7143.42475213569
15451,5384.646935087219
15452,4413.12331428974
15453,7404.3493562990725
15454,6540.88448409862
15455,8315.180306425014
15456,6480.535684718584
15457,6550.397190405533
15458,5645.248606638977
15459,6362.699393940404
15460,5648.475661974902
15461,4942.89098158379
15462,5339.4379216878315
15463,6664.425008502616
15464,6350.2185708114275
15465,6812.115077154389
15466,7305.07112605156
15467,7293.639629100565
15468,3445.82326597025
15469,2567.384373140285
15470,7346.522263086768
15471,7239.436138447669
15472,6968.381926528249
15473,5369.923653159115
15474,6749.637291468468
15475,5177.219237770687
15476,5298.86644140779
15477,5667.424448088859
15478,4675.9592906004145
