id,yield
15289,4288.584960480855
15290,6168.860522365939
15291,7191.382102084329
15292,4695.711865064461
15293,3903.98237108409
15294,5138.000241645118
15295,7228.238248840284
15296,6538.242596973734
15297,8120.583666651782
15298,4223.378071807986
15299,5820.63191430004
15300,5748.568848092806
15301,5511.138965144382
15302,5805.986501430003
15303,5014.190563914513
15304,4691.202194272341
15305,4632.860483175071
15306,6516.815017101945
15307,5000.643305752104
15308,5962.4938323617935
15309,6330.265886561519
15310,7294.003010687087
15311,5141.41294949869
15312,5327.690496443947
15313,6541.048300308688
15314,4927.824075725421
15315,4410.338238257987
15316,8019.00854217913
15317,5698.414605675368
15318,7686.107484762742
15319,8206.65005984619
15320,7047.5735629891005
15321,6755.7656557929
15322,2912.3222261700375
15323,5900.670491052482
15324,2796.887337367468
15325,6640.283800822113
15326,6425.2128899746185
15327,4172.887414147504
15328,7698.13010241309
15329,7459.042851584906
15330,5242.463845742236
15331,5819.535525257433
15332,6930.876866572547
15333,6384.628407697981
15334,5543.914648682612
15335,8115.678376477514
15336,4273.485007257692
15337,7550.080224012225
15338,6503.220347351335
15339,5632.045061684322
15340,6838.235330261647
15341,5690.757577918857
15342,5190.896081370093
15343,6793.030704876532
15344,6271.245769849638
15345,4371.459984707805
15346,6291.6952383297
15347,6353.2123665163635
15348,5199.408450855708
15349,6544.557930053363
15350,4580.2795390757465
15351,6232.4982128068405
15352,5826.257214074203
15353,6913.43051204869
15354,4405.021780061901
15355,4407.6113650092775
15356,6071.370423211021
15357,6453.809602962523
15358,7028.354829318187
15359,4899.918266249744
15360,4325.362697631385
15361,5632.428778044481
15362,6159.905166369801
15363,6720.148132083933
15364,4970.749666924317
15365,4411.932410999156
15366,4709.70705249078
15367,7527.253522577402
15368,4921.68954495736
15369,5769.1640290039995
15370,6484.276621697734
15371,3188.18221466704
15372,4699.364455003427
15373,6318.795825723044
15374,5678.7755584416645
15375,5543.029219538737
15376,5881.33448661988
15377,5670.008800101126
15378,4595.081157592239
15379,6202.546442873517
15380,7294.9580177269
15381,6244.669596130377
15382,5652.101558136857
15383,7383.551081840329
15384,5449.918477014382
15385,3759.885740866922
15386,3819.305360858043
15387,4032.0297655031973
15388,6815.238951738156
15389,6241.254904964297
15390,8131.417133932106
15391,6495.380669398779
15392,7269.8501784084565
15393,5872.13188340495
15394,6078.37135379989
15395,5648.664585510883
15396,6979.476884164043
15397,6741.370261243732
15398,5938.803280939391
15399,5598.270745667622
15400,4835.6164187144705
15401,6267.881830765213
15402,6350.245207657759
15403,6310.011122088399
15404,7189.129272106223
15405,7299.757928641729
15406,8159.741092738861
15407,5847.081366810802
15408,7574.017525991814
15409,5719.262938149832
15410,5930.981390456502
15411,8234.739597575837
15412,6543.874850008809
15413,6816.250406489497
15414,5765.978489944951
15415,6087.524561039687
15416,6999.661852144665
15417,5848.396810940445
15418,7434.256291054759
15419,4404.745569919623
15420,3907.6520843251187
15421,6348.764076970778
15422,3777.296499955512
15423,6471.865739172486
15424,6428.479721180246
15425,7003.771235793825
15426,3711.33025842388
15427,7586.4030531342905
15428,6416.437960101415
15429,7368.2377400005125
15430,6918.459243600121
15431,5606.191726676558
15432,5343.086000362278
15433,4693.703479945136
15434,8243.97614098683
15435,4166.466684543219
15436,4719.479239253102
15437,4924.607629040592
15438,5512.438219086305
15439,6706.672544756928
15440,5600.711268346022
15441,6726.06930078407
15442,5413.395048935081
15443,4636.649257838522
15444,5740.640066191827
15445,3533.3779246463937
15446,6751.8334071698155
15447,6525.214955251611
15448,7829.589022761049
15449,8194.655681642993
15450,7196.046083154428
15451,5380.3300089494605
15452,4411.128639567074
15453,7383.799419108118
15454,6457.030809616237
15455,8292.455991308867
15456,6500.321203623973
15457,6527.170878439894
15458,5667.013057707954
15459,6326.958229209956
15460,5670.448103868752
15461,4931.76528608545
15462,5309.361474612945
15463,6666.346247244858
15464,6361.444203483985
15465,6800.784846405315
15466,7325.880070144254
15467,7314.713976424567
15468,3482.5944867577305
15469,2595.1641409453596
15470,7368.921103636207
15471,7239.420575634944
15472,6977.0057367657155
15473,5363.087257411093
15474,6778.262235537187
15475,5161.617793554393
15476,5296.244334429231
15477,5683.520886464399
15478,4711.8390204666985
15479,7304.206751528896
15480,6861.309373589798
15481,6422.537916514705
15482,6255.773688971067
15483,6966.097981011109
15484,6576.08225897955
15485,7361.4699284729195
15486,6346.0871270255975
15487,7722.199991744701
15488,6867.756276679929
15489,5568.423422219188
15490,6509.163773723636
15491,6753.369988577775
15492,5686.850199471852
15493,7335.890174462906
15494,6411.738594600899
15495,6999.8833278648735
15496,6709.36872012891
15497,4659.724489275644
15498,6768.419484684679
15499,6924.337978063227
15500,7444.988830584416
15501,5497.5504896091925
15502,7565.819080903249
15503,7366.66083314314
15504,6414.695931747297
15505,6362.406611762293
15506,4397.431916386067
15507,4617.427380967369
15508,6265.675312869207
15509,3975.4556807176314
15510,5106.499696976613
15511,6402.024974526674
15512,5426.323975376414
15513,6786.621119561094
15514,7969.236105407811
15515,6429.195203249756
15516,5095.637095241405
15517,8033.1697304789595
15518,7160.260967389517
15519,7060.02117868774
15520,5661.72971983318
15521,6453.657996423186
15522,6456.124792579961
15523,6711.5023606236355
15524,7162.543329409918
15525,5425.704070759696
15526,5635.0052660420515
15527,4323.419433138809
15528,3798.886316086693
15529,7291.168021057916
15530,6688.156977455004
15531,6541.316627306465
15532,7151.691877025616
15533,4648.176795752349
15534,8076.625509359592
15535,3747.4668652928262
15536,6751.947751326542
15537,5681.213998742739
15538,6502.99433373455
15539,7313.087032677558
15540,6349.281124570254
15541,6517.994877759259
15542,7262.962268282675
15543,7098.46163364876
15544,4595.334845964533
15545,4933.923621725484
15546,7678.553239094565
15547,5535.681697734546
15548,6078.310459834733
15549,7018.897653773915
15550,6626.7972582626135
15551,7188.6959972123805
15552,6499.520026857797
15553,4362.197866092737
15554,5615.378274008528
15555,6090.7062828017815
15556,6733.105694319066
15557,6995.286838431331
15558,3937.3480564427364
15559,5561.241299599915
15560,7238.024879767499
15561,5572.243862327821
15562,7464.632471543793
15563,6753.105934883687
15564,4140.141671761677
15565,6509.847263854132
15566,7005.344919169215
15567,6464.383444830439
15568,3454.8594249800303
15569,4303.502292333705
15570,5249.939665154392
15571,5314.221286141404
15572,3941.339978253278
15573,5816.915008448951
15574,6274.707689612287
15575,6511.993916978296
15576,4089.6559876597244
15577,5922.965296645334
15578,6754.28705950837
15579,3232.500311127285
15580,7473.11400344219
15581,7254.8280536973025
15582,6842.217424332632
15583,3236.609002622384
15584,5502.126765910375
15585,4020.5487979646705
15586,6332.172536829259
15587,7869.95258507698
15588,6518.120635507081
15589,5586.781502742201
15590,5126.230605173612
15591,6052.073244804384
15592,7934.105831520228
15593,7098.305130071096
15594,6750.947739138841
15595,4278.53371746274
15596,4561.387112601915
15597,5018.213534173292
15598,5324.866823471535
15599,5642.812278892374
15600,5529.37409419625
15601,5992.0374797856675
15602,7452.838012458143
15603,4830.381432467063
15604,6668.23999857767
15605,7167.0054155329
15606,7202.041439163189
15607,5760.283869745217
15608,6800.030855874778
15609,7352.04581932912
15610,6586.188592281285
15611,4688.188793910509
15612,5038.126503794954
15613,6466.602427180023
15614,4462.021417058695
15615,6278.603010763113
15616,6309.171814911141
15617,5316.0424922902075
15618,6691.368552316659
15619,6813.584739477923
15620,4789.477661763346
15621,4118.8456061394745
15622,4220.242852552471
15623,5384.137854142884
15624,5322.666920303487
15625,4182.425727548673
15626,7388.260020878277
15627,5476.796169909412
15628,6024.6439160892505
15629,5751.23480716804
15630,5372.886190280707
15631,5811.647887305044
15632,5851.45130501952
15633,4739.602445752545
15634,7131.448113727429
15635,5148.890992453472
15636,7391.417905730474
15637,5934.857723027473
15638,5837.325502163923
15639,3606.546516443146
15640,5597.462563210122
15641,7004.527613017157
15642,6714.313748452059
15643,4381.577434537765
15644,6307.216280738157
15645,5533.190601925733
15646,5702.3040764273355
15647,7859.355022615777
15648,5628.224423453126
15649,6850.750849731772
15650,8154.0095616456965
15651,5554.285332292293
15652,8171.390452657193
15653,4986.035137263627
15654,7012.732899391371
15655,4588.895115141175
15656,7246.833861339777
15657,5461.128206547166
15658,6640.22699524395
15659,7201.9491617195235
15660,7575.264431452137
15661,7301.363136145396
15662,6548.256807302547
15663,7341.714532174461
15664,4444.902956393456
15665,4269.090691760894
15666,4848.959850853347
15667,6927.1298813294525
15668,7290.072887415767
15669,5412.328906547313
15670,6518.950818434999
15671,5737.304073402576
15672,5190.614784360758
15673,7090.542443677607
15674,6362.865447645668
15675,4609.946271185675
15676,5437.5501942733645
15677,5409.084223081105
15678,7402.85803051629
15679,6658.024002660888
15680,4581.852983244897
15681,7306.239946133041
15682,6397.908096951938
15683,5725.311917394648
15684,6536.472736865982
15685,6475.645863989832
15686,7746.53553333528
15687,5609.083951152115
15688,7323.90433893099
15689,7246.256721228648
15690,6694.744118227998
15691,6153.919091073342
15692,5308.029736745888
15693,6778.6005976145925
15694,6526.284703736601
15695,6275.41311083216
15696,7164.364597239244
15697,5538.689159202186
15698,7279.281208087121
15699,5516.353103988733
15700,7161.845662444433
15701,4030.7989101362073
15702,4546.511741730843
15703,3146.7987420784602
15704,4287.677520126344
15705,6181.103508849599
15706,6347.681322549153
15707,6139.162751725467
15708,6322.5842426993295
15709,7081.086150492385
15710,6958.124408099004
15711,6372.542990267221
15712,7220.093362826649
15713,5563.051585931173
15714,4217.739262165578
15715,5613.680120445664
15716,6425.126934496204
15717,5320.846713069099
15718,5559.433666025661
15719,6299.07746786297
15720,5444.9647673107565
15721,5410.258246641477
15722,6839.4316501337535
15723,6456.090671000338
15724,5170.33638018589
15725,5378.8287091328275
15726,6911.531823063513
15727,7186.041740848949
15728,4821.228949753557
15729,5452.0279216455165
15730,4721.580789695234
15731,5053.634517565082
15732,7295.049990587087
15733,6426.343034976253
15734,7347.039433557846
15735,5178.217147832969
15736,6727.077367909282
15737,6766.588711336211
15738,3486.9387742984068
15739,3786.474833436794
15740,7169.908978479344
15741,5545.061675076036
15742,6095.049121441873
15743,4442.047839936942
15744,6605.713422244789
15745,7738.742730075504
15746,6402.811377339109
15747,5334.621997468377
15748,7237.59509119527
15749,5572.378530977039
15750,6240.497805220817
15751,5479.2457141570685
15752,6484.973927828137
15753,6479.685711192026
15754,5986.603822841117
15755,5919.411761892547
15756,6840.309972493051
15757,5553.145502065878
15758,5620.358462133336
15759,5546.29305617866
15760,5507.885821686698
15761,5277.639000203316
15762,3456.7105726619993
15763,5671.637922227561
15764,8077.115672869149
15765,7208.4015366375625
15766,8163.970890436624
15767,5968.43292495714
15768,5542.894087967728
15769,4570.7453823308515
15770,4416.485923002264
15771,5471.0788510232705
15772,6003.128223364827
15773,6575.777193544741
15774,3684.3860130573134
15775,6663.167798304406
15776,5799.745438575579
15777,8046.111948931401
15778,6183.96380174496
15779,7649.466779925179
15780,6126.336508698935
15781,6425.447902232039
15782,6723.086644735215
15783,8125.9304008346335
15784,7520.466854008941
15785,7826.806633837746
15786,6439.134526865573
15787,6775.123864044532
15788,4410.617599282384
15789,4877.402581877339
15790,5595.175333810368
15791,6442.416822292779
15792,6743.124405123372
15793,6398.504731581042
15794,6766.892480525019
15795,6064.735689795285
15796,7692.097318617975
15797,6598.649133374001
15798,4511.870652004948
15799,7072.126116523368
15800,6714.475771701404
15801,5517.754942381223
15802,4914.3328292767055
15803,5959.556440804341
15804,7027.092674550187
15805,6457.854916076448
15806,7503.176228364882
15807,4934.015245227291
15808,4630.371726145737
15809,7607.231292861011
15810,5906.096237298119
15811,7510.356960299047
15812,5966.203732494274
15813,5350.134244584007
15814,6050.788496986896
15815,7320.605706944745
15816,6486.146667331942
15817,3805.925248785271
15818,7281.623342086643
15819,7223.735877982688
15820,4688.13172739207
15821,7102.487757417779
15822,6192.53763652101
15823,6234.130791324025
15824,5796.892021160711
15825,7228.629411353959
15826,6119.932012438716
15827,5949.082828614604
15828,4677.69747434788
15829,4534.7942577043395
15830,4165.480038505634
15831,7502.329700108
15832,4199.599967412766
