id,yield
15289,4274.0728
15290,5933.1978
15291,7219.1187
15292,4708.6294
15293,3681.65
15294,4922.124
15295,7220.599
15296,6614.2485
15297,8240.709
15298,4192.7607
15299,5836.358
15300,5967.891
15301,5598.889
15302,5660.5073
15303,4981.3433
15304,4640.812
15305,4622.6807
15306,6425.0103
15307,4955.0913
15308,5853.8667
15309,6105.315
15310,7862.439
15311,5339.062
15312,5165.352
15313,6265.9585
15314,4828.507
15315,4270.056
15316,8157.1626
15317,5715.2944
15318,8078.267
15319,8296.256
15320,7056.885
15321,6656.2183
15322,2998.1335
15323,5881.9263
15324,2655.4106
15325,6738.911
15326,6308.398
15327,4088.2349
15328,8124.4976
15329,7686.855
15330,5358.455
15331,5760.3843
15332,6863.0005
15333,6390.1616
15334,5527.714
15335,8210.7
15336,4219.612
15337,7811.702
15338,6234.416
15339,5597.3257
15340,6793.487
15341,5528.363
15342,5065.6597
15343,6873.3677
15344,6237.4487
15345,4338.305
15346,6114.6577
15347,6259.0806
15348,5353.3223
15349,6575.7617
15350,4556.5796
15351,6326.893
15352,5802.737
15353,6797.026
15354,4288.7163
15355,4262.884
15356,5833.2114
15357,6483.718
15358,6913.6235
15359,4833.3735
15360,4233.644
15361,5616.446
15362,6026.083
15363,6740.477
15364,4791.683
15365,4360.0913
15366,4578.2456
15367,7755.1514
15368,4895.404
15369,5724.6147
15370,6499.9033
15371,2866.4775
15372,4737.039
15373,6260.893
15374,5640.8794
15375,5521.095
15376,5863.4346
15377,5635.6255
15378,4507.0835
15379,6188.8594
15380,7380.7783
15381,6123.6694
15382,5777.31
15383,7412.251
15384,5193.9097
15385,3711.7935
15386,3702.836
15387,4101.1377
15388,6692.86
15389,6196.2905
15390,8341.813
15391,6468.263
15392,7297.2505
15393,5729.0874
15394,5921.809
15395,5556.559
15396,6776.5137
15397,6766.985
15398,5672.928
15399,5669.095
15400,4911.2583
15401,6233.73
15402,6238.066
15403,6101.5317
15404,7245.3574
15405,7513.9316
15406,8362.813
15407,5566.7065
15408,7739.7373
15409,5806.777
15410,5943.102
15411,8351.06
15412,6641.325
15413,6576.1436
15414,5737.1353
15415,5930.8853
15416,7035.8765
15417,5787.3096
15418,7642.756
15419,4249.4624
15420,3854.6992
15421,6299.9995
15422,3458.3613
15423,6505.636
15424,6417.46
15425,7047.5024
15426,3736.0054
15427,7596.647
15428,6348.7095
15429,7371.707
15430,6852.1025
15431,5282.234
15432,5326.7827
15433,4659.933
15434,8324.547
15435,3904.811
15436,4575.6514
15437,4841.15
15438,5502.574
15439,6981.0093
15440,5495.677
15441,6636.6675
15442,5450.8325
15443,4681.11
15444,5749.5083
15445,3313.892
15446,6720.1226
15447,6508.89
15448,8085.5
15449,8272.818
15450,7196.855
15451,5444.11
15452,4241.9673
15453,7465.8125
15454,6435.476
15455,8371.712
15456,6383.3823
15457,6347.088
15458,5567.761
15459,6297.3276
15460,5688.495
15461,5009.5845
15462,5423.4194
15463,6764.35
15464,6330.8584
15465,6704.381
15466,7321.207
15467,7366.216
15468,3347.3462
15469,2560.5452
15470,7487.107
15471,7310.8247
15472,6864.3438
15473,5322.997
15474,6580.8047
15475,5216.3457
15476,5393.39
15477,5655.5034
15478,4872.6055
15479,7024.8306
15480,6799.3315
15481,6448.4287
15482,6342.6357
15483,7091.4873
15484,6393.7173
15485,7662.6978
15486,6231.6685
15487,7966.764
15488,6859.204
15489,5537.9424
15490,6429.6313
15491,6635.653
15492,5447.6797
15493,7361.484
15494,6411.4087
15495,6992.113
15496,6820.3706
15497,4629.469
15498,6797.053
15499,6847.8
15500,7401.5044
15501,5573.1797
15502,7778.476
15503,7416.4346
15504,6483.2427
15505,6301.568
15506,4299.2935
15507,4486.553
15508,6368.1284
15509,4277.1973
15510,5095.1772
15511,6272.384
15512,5318.2466
15513,6708.387
15514,7996.8584
15515,6557.274
15516,5000.3887
15517,8001.3325
15518,7116.729
15519,7182.887
15520,5701.6523
15521,6379.3726
15522,6462.226
15523,6607.9043
15524,7051.5283
15525,5103.942
15526,5648.701
15527,4410.4497
15528,3773.3032
15529,7382.891
15530,6613.0986
15531,6436.6895
15532,7151.18
15533,4628.432
15534,8130.9673
15535,3737.7803
15536,6515.8145
15537,5372.2065
15538,6653.233
15539,7588.726
15540,6243.868
15541,6455.3765
15542,7147.114
15543,7114.735
15544,4697.396
15545,4875.7173
15546,7903.213
15547,5541.386
15548,6219.2124
15549,7092.43
15550,6686.4336
15551,7181.046
15552,6540.187
15553,4395.237
15554,5498.7183
15555,6118.8315
15556,6744.1445
15557,6932.594
15558,3887.9944
15559,5549.4272
15560,8008.7524
15561,5653.306
15562,7433.598
15563,6872.8364
15564,4070.5469
15565,6441.527
15566,7174.1733
15567,6528.989
15568,3338.0522
15569,4199.2427
15570,5603.5835
15571,5470.3784
15572,3863.2383
15573,5752.772
15574,6362.4355
15575,6479.2544
15576,3919.4937
15577,5760.4946
15578,6789.3374
15579,3360.393
15580,7624.152
15581,7419.365
15582,7354.3306
15583,3154.2979
15584,5505.0347
15585,3950.6104
15586,6326.1665
15587,8090.8257
15588,6692.5757
15589,5652.2173
15590,5044.4126
15591,6210.5747
15592,8282.112
15593,7309.4985
15594,6777.7114
15595,4206.5747
15596,4736.641
15597,5029.1147
15598,5274.76
15599,5643.842
15600,5491.971
15601,6148.698
15602,7774.585
15603,4907.8394
15604,6901.6187
15605,7099.901
15606,7743.402
15607,5822.025
15608,6836.441
15609,7402.9756
15610,6581.36
15611,4653.41
15612,5035.131
15613,6498.967
15614,4365.314
15615,6350.62
15616,6224.4326
15617,5471.1367
15618,6598.0234
15619,6819.4546
15620,4887.928
15621,4109.7153
15622,4182.918
15623,5400.435
15624,5224.495
15625,4175.2817
15626,7371.7607
15627,5595.922
15628,5966.9946
15629,5814.732
15630,5219.718
15631,5621.9937
15632,5916.4673
15633,4711.188
15634,6966.202
15635,5047.5728
15636,7425.6816
15637,5605.7827
15638,5599.2114
15639,3797.0698
15640,5574.187
15641,7017.489
15642,6764.9043
15643,4193.1826
15644,6263.605
15645,5543.068
15646,5597.5464
15647,8106.5757
15648,5745.5024
15649,6696.1895
15650,8168.422
15651,5636.8994
15652,8243.849
15653,5000.9517
15654,6675.8984
15655,4474.5825
15656,7334.6304
15657,5479.898
15658,6806.819
15659,7230.399
15660,7734.027
15661,7342.977
15662,6431.694
15663,7321.228
15664,4176.002
15665,3897.0376
15666,4878.8716
15667,6893.529
15668,7401.571
15669,5025.7793
15670,6438.9297
15671,5750.221
15672,5426.361
15673,7031.626
15674,6332.5015
15675,4537.397
15676,5393.805
15677,5442.96
15678,7556.278
15679,6469.8916
15680,4446.4956
15681,7296.6196
15682,6332.6587
15683,5679.54
15684,6693.0195
15685,6523.906
15686,8129.095
15687,5621.4087
15688,7443.596
15689,7261.3887
15690,6723.2046
15691,6275.9653
15692,5037.7856
15693,6736.4473
15694,6618.076
15695,6136.52
15696,7244.279
15697,5437.929
15698,7334.5015
15699,5528.0015
15700,7273.7964
